location_id,observation_datetime,observation_timezone,airtemp_degF,windspeed_avg_mph,winddgust_mph,rhavg_percent,precip_in
FRYI,2018-01-01 00:00:00,EST,6.8,2.4607,3.24365,81.2,0
FRYI,2018-01-01 01:00:00,EST,5.9,2.4607,3.94607,80.3,0
FRYI,2018-01-01 02:00:00,EST,5.18,2.4607,2.54347,79.5,0
FRYI,2018-01-01 03:00:00,EST,3.38,2.237,2.36675,78.6,0
FRYI,2018-01-01 04:00:00,EST,2.3,2.0133,2.10502,78.4,0
FRYI,2018-01-01 05:00:00,EST,1.94,2.0133,2.14752,78.6,0
FRYI,2018-01-01 06:00:00,EST,1.76,2.237,2.58597,78.5,0
FRYI,2018-01-01 07:00:00,EST,0.139999,2.237,2.2795,77.8,0
FRYI,2018-01-01 08:00:00,EST,-1.48,1.1185,0.087243,77.4,0
FRYI,2018-01-01 09:00:00,EST,-1.66,0.2237,1.3601,76.9,0
FRYI,2018-01-01 10:00:00,EST,0.139999,0.2237,1.14087,76.4,0
FRYI,2018-01-01 11:00:00,EST,2.3,0.4474,0.04474,76.7,0
FRYI,2018-01-01 12:00:00,EST,3.74,1.5659,1.92829,77.3,0
FRYI,2018-01-01 13:00:00,EST,10.22,0.4474,0,78.6,0
FRYI,2018-01-01 14:00:00,EST,10.22,0.2237,0.174486,77.6,0
FRYI,2018-01-01 15:00:00,EST,10.4,0,1.44734,77.8,0
FRYI,2018-01-01 16:00:00,EST,6.62,0.4474,2.19226,76.3,0
FRYI,2018-01-01 17:00:00,EST,3.2,1.1185,22.5713,75.7,0
FRYI,2018-01-01 18:00:00,EST,0.139999,23.0411,24.6517,75.3,0
FRYI,2018-01-01 19:00:00,EST,-1.48,24.607,28.8126,75.6,0
FRYI,2018-01-01 20:00:00,EST,-2.38,24.8307,28.5889,75.9,0
FRYI,2018-01-01 21:00:00,EST,-2.56,26.3966,33.1523,75.6,0
FRYI,2018-01-01 22:00:00,EST,-2.56,27.5151,31.743,75.9,0
FRYI,2018-01-01 23:00:00,EST,-2.92,26.3966,29.1929,75.9,0
FRYI,2018-01-02 00:00:00,EST,-4,26.1729,31.6088,76.3,0
FRYI,2018-01-02 01:00:00,EST,-4.18,27.2914,31.4298,77,0
FRYI,2018-01-02 02:00:00,EST,-4.36,25.2781,26.665,77.3,0
FRYI,2018-01-02 03:00:00,EST,-4,27.9625,32.0562,77.1,0
FRYI,2018-01-02 04:00:00,EST,-2.38,27.5151,27.2243,77.2,0
FRYI,2018-01-02 05:00:00,EST,-0.219999,24.607,25.4794,77.1,0
FRYI,2018-01-02 06:00:00,EST,3.56,24.607,25.4347,68.3,0
FRYI,2018-01-02 07:00:00,EST,6.26,22.1463,20.6922,42.7,0
FRYI,2018-01-02 08:00:00,EST,8.24,19.2382,18.2763,35.4,0
FRYI,2018-01-02 09:00:00,EST,7.7,16.5538,18.4105,28.7,0
FRYI,2018-01-02 10:00:00,EST,10.4,15.8827,14.2049,28.5,0
FRYI,2018-01-02 11:00:00,EST,14.18,10.7376,8.06662,22.7,0
FRYI,2018-01-02 12:00:00,EST,22.82,4.0266,5.56789,33.4,0.02
FRYI,2018-01-02 13:00:00,EST,23.18,3.8029,6.27031,31.8,0.01
FRYI,2018-01-02 14:00:00,EST,23.18,2.9081,2.98192,29.7,0
FRYI,2018-01-02 15:00:00,EST,24.44,3.1318,4.99746,31.2,0
FRYI,2018-01-02 16:00:00,EST,19.58,5.3688,6.13833,32.2,0
FRYI,2018-01-02 17:00:00,EST,15.26,5.8162,9.07551,33.7,0
FRYI,2018-01-02 18:00:00,EST,13.82,8.7243,8.6818,34.7,0
FRYI,2018-01-02 19:00:00,EST,12.02,5.1451,3.37563,39.8,0
FRYI,2018-01-02 20:00:00,EST,14.54,4.9214,11.8382,41.2,0
FRYI,2018-01-02 21:00:00,EST,18.86,6.2636,4.73573,30.9,0
FRYI,2018-01-02 22:00:00,EST,17.42,9.6191,12.5406,24.4,0
FRYI,2018-01-02 23:00:00,EST,12.38,12.0798,12.7598,36.4,0
FRYI,2018-01-03 00:00:00,EST,12.2,14.0931,16.5292,42.1,0
FRYI,2018-01-03 01:00:00,EST,11.66,15.659,16.5292,38.2,0
FRYI,2018-01-03 02:00:00,EST,12.02,14.9879,16.5292,33.4,0
FRYI,2018-01-03 03:00:00,EST,13.46,15.659,15.9588,29.4,0
FRYI,2018-01-03 04:00:00,EST,14.18,15.2116,14.3817,32.1,0
FRYI,2018-01-03 05:00:00,EST,15.8,14.5405,6.22557,26.4,0
FRYI,2018-01-03 06:00:00,EST,17.42,4.9214,0.832164,21.6,0
FRYI,2018-01-03 07:00:00,EST,18.68,5.3688,6.40229,22.9,0
FRYI,2018-01-03 08:00:00,EST,17.78,6.9347,12.8471,27.8,0
FRYI,2018-01-03 09:00:00,EST,18.32,3.8029,2.89468,26.6,0
FRYI,2018-01-03 10:00:00,EST,21.74,3.5792,7.76015,27.6,0
FRYI,2018-01-03 11:00:00,EST,27.68,4.9214,5.43591,23.8,0
FRYI,2018-01-03 12:00:00,EST,20.48,2.4607,6.05108,25.6,0
FRYI,2018-01-03 13:00:00,EST,27.14,2.237,4.03331,30.7,0
FRYI,2018-01-03 14:00:00,EST,24.62,2.4607,5.78712,27.9,0
FRYI,2018-01-03 15:00:00,EST,23.18,4.474,8.41783,31.8,0
FRYI,2018-01-03 16:00:00,EST,22.28,3.5792,2.58597,31.8,0
FRYI,2018-01-03 17:00:00,EST,20.12,3.3555,8.90102,35.2,0
FRYI,2018-01-03 18:00:00,EST,17.24,3.8029,7.97938,40.9,0
FRYI,2018-01-03 19:00:00,EST,15.08,5.3688,10.3036,48.9,0
FRYI,2018-01-03 20:00:00,EST,13.1,10.0665,14.9521,58.9,0
FRYI,2018-01-03 21:00:00,EST,12.38,10.0665,12.8024,65.1,0
FRYI,2018-01-03 22:00:00,EST,10.4,13.8694,22.7055,62,0
FRYI,2018-01-03 23:00:00,EST,9.5,21.6989,33.2866,63.5,0
FRYI,2018-01-04 00:00:00,EST,8.78,26.6203,34.2932,64.4,0
FRYI,2018-01-04 01:00:00,EST,7.88,24.8307,36.217,67.8,0
FRYI,2018-01-04 02:00:00,EST,6.8,27.5151,31.8325,74.6,0
FRYI,2018-01-04 03:00:00,EST,6.44,27.5151,32.1904,78.2,0
FRYI,2018-01-04 04:00:00,EST,5,25.7255,31.9667,78.6,0
FRYI,2018-01-04 05:00:00,EST,5.18,25.5018,27.0453,81.3,0
FRYI,2018-01-04 06:00:00,EST,4.82,21.9226,42.7938,81.8,0
FRYI,2018-01-04 07:00:00,EST,3.92,24.3833,34.7182,81.4,0
FRYI,2018-01-04 08:00:00,EST,3.02,23.7122,31.1838,80.9,0
FRYI,2018-01-04 09:00:00,EST,3.56,23.7122,47.3573,80.8,0
FRYI,2018-01-04 10:00:00,EST,5.9,26.844,35.0762,81.1,0
FRYI,2018-01-04 11:00:00,EST,7.16,24.8307,30.9601,78.6,0
FRYI,2018-01-04 12:00:00,EST,9.5,23.4885,34.9867,70.8,0
FRYI,2018-01-04 13:00:00,EST,8.24,19.4619,20.6475,68.3,0
FRYI,2018-01-04 14:00:00,EST,10.76,15.2116,19.0369,66.9,0
FRYI,2018-01-04 15:00:00,EST,8.96,12.5272,12.0574,60,0
FRYI,2018-01-04 16:00:00,EST,6.26,10.2902,24.7636,58.9,0
FRYI,2018-01-04 17:00:00,EST,2.12,17.4486,22.2805,65.4,0
FRYI,2018-01-04 18:00:00,EST,-0.580001,16.7775,22.0568,73.5,0
FRYI,2018-01-04 19:00:00,EST,-1.66,19.9093,27.7164,77.3,0
FRYI,2018-01-04 20:00:00,EST,-1.84,21.4752,24.2491,80.1,0
