location_id,observation_datetime,observation_timezone,airtemp_degF,windspeed_avg_mph,winddgust_mph,rhavg_percent,precip_in
FRYI,2019-01-01 00:00:00,EST,52.34,10.9613,7.62817,93.3,0.01
FRYI,2019-01-01 01:00:00,EST,52.34,4.9214,6.75127,93.4,0
FRYI,2019-01-01 02:00:00,EST,52.16,4.6977,8.6818,93.8,0
FRYI,2019-01-01 03:00:00,EST,50.18,5.8162,8.94353,92.8,0
FRYI,2019-01-01 04:00:00,EST,49.46,5.1451,9.69068,90.9,0
FRYI,2019-01-01 05:00:00,EST,47.12,5.3688,19.1264,85.8,0
FRYI,2019-01-01 06:00:00,EST,45.68,6.2636,6.97049,80.9,0
FRYI,2019-01-01 07:00:00,EST,43.88,6.2636,12.3639,76.3,0.02
FRYI,2019-01-01 08:00:00,EST,44.06,5.8162,6.53204,81.5,0
FRYI,2019-01-01 09:00:00,EST,44.42,5.8162,11.751,65.1,0
FRYI,2019-01-01 10:00:00,EST,43.34,6.711,8.50507,72.7,0
FRYI,2019-01-01 11:00:00,EST,44.78,5.3688,8.90102,67.4,0
FRYI,2019-01-01 12:00:00,EST,48.2,3.3555,4.55901,54.6,0
FRYI,2019-01-01 13:00:00,EST,48.38,3.1318,7.80489,51.6,0
FRYI,2019-01-01 14:00:00,EST,48.56,3.5792,10.4356,50.4,0
FRYI,2019-01-01 15:00:00,EST,48.92,4.2503,10.2589,50.3,0
FRYI,2019-01-01 16:00:00,EST,49.1,4.9214,7.10247,53.1,0
FRYI,2019-01-01 17:00:00,EST,46.58,5.8162,13.856,35,0
FRYI,2019-01-01 18:00:00,EST,43.34,13.422,15.9588,51.8,0
FRYI,2019-01-01 19:00:00,EST,40.46,15.8827,18.075,70.3,0.01
FRYI,2019-01-01 20:00:00,EST,42.44,14.0931,10.8741,77,0
FRYI,2019-01-01 21:00:00,EST,46.58,4.6977,3.6821,38.7,0
FRYI,2019-01-01 22:00:00,EST,47.66,2.6844,4.55901,30.3,0
FRYI,2019-01-01 23:00:00,EST,48.56,6.0399,5.83186,25.5,0
FRYI,2019-01-02 00:00:00,EST,46.76,9.1717,13.6793,30.6,0
FRYI,2019-01-02 01:00:00,EST,46.76,9.6191,8.98827,28.3,0
FRYI,2019-01-02 02:00:00,EST,44.6,10.0665,10.6548,26.7,0
FRYI,2019-01-02 03:00:00,EST,46.58,4.9214,6.4448,21.9,0
FRYI,2019-01-02 04:00:00,EST,47.84,3.1318,9.73319,18.6,0
FRYI,2019-01-02 05:00:00,EST,41.54,4.2503,6.53204,27.3,0
FRYI,2019-01-02 06:00:00,EST,41,4.0266,4.03331,52.5,0
FRYI,2019-01-02 07:00:00,EST,38.84,5.1451,11.5742,63.1,0
FRYI,2019-01-02 08:00:00,EST,43.34,7.6058,5.39341,77.4,0
FRYI,2019-01-02 09:00:00,EST,40.64,5.3688,10.5676,63.2,0
FRYI,2019-01-02 10:00:00,EST,41.54,8.7243,8.41783,75.6,0
FRYI,2019-01-02 11:00:00,EST,47.84,4.2503,8.11136,51.4,0
FRYI,2019-01-02 12:00:00,EST,48.74,4.474,5.34867,37,0
FRYI,2019-01-02 13:00:00,EST,50.54,5.1451,9.16275,31.8,0
FRYI,2019-01-02 14:00:00,EST,48.74,6.711,6.62152,28.7,0
FRYI,2019-01-02 15:00:00,EST,48.38,5.1451,2.237,33.7,0
FRYI,2019-01-02 16:00:00,EST,48.74,4.2503,4.55901,44.4,0
FRYI,2019-01-02 17:00:00,EST,43.52,4.9214,6.53204,54.9,0
FRYI,2019-01-02 18:00:00,EST,39.92,4.474,3.90133,93.1,0.04
FRYI,2019-01-02 19:00:00,EST,44.24,3.5792,3.94607,90.4,0.02
FRYI,2019-01-02 20:00:00,EST,42.98,3.3555,8.06662,87.8,0.01
FRYI,2019-01-02 21:00:00,EST,44.6,3.1318,4.55901,89.8,0.01
FRYI,2019-01-02 22:00:00,EST,44.6,3.1318,6.53204,90.3,0.01
FRYI,2019-01-02 23:00:00,EST,44.42,3.5792,4.91021,91.8,0.02
FRYI,2019-01-03 01:00:00,EST,42.98,4.474,8.28585,92.1,0.12
FRYI,2019-01-03 02:00:00,EST,40.82,8.948,9.82043,94.1,0.13
FRYI,2019-01-03 03:00:00,EST,38.66,11.8561,16.0907,94.9,0.17
FRYI,2019-01-03 04:00:00,EST,38.84,14.9879,10.8741,95.5,0.2
FRYI,2019-01-03 05:00:00,EST,41,11.6324,14.6434,95.3,0.09
FRYI,2019-01-03 06:00:00,EST,41.72,9.6191,9.16275,93.1,0.01
FRYI,2019-01-03 07:00:00,EST,42.08,3.3555,5.39341,92.9,0
FRYI,2019-01-03 08:00:00,EST,42.08,3.5792,4.73573,92.8,0.04
FRYI,2019-01-03 09:00:00,EST,42.26,5.1451,6.75127,93.1,0.05
FRYI,2019-01-03 10:00:00,EST,44.06,6.9347,16.2675,93.2,0.01
FRYI,2019-01-03 11:00:00,EST,44.96,6.9347,14.9074,92.2,0
FRYI,2019-01-03 12:00:00,EST,43.88,10.2902,15.6098,93.3,0
FRYI,2019-01-03 13:00:00,EST,45.86,6.9347,10.2589,92.6,0
FRYI,2019-01-03 14:00:00,EST,46.04,7.3821,15.3458,90.5,0
FRYI,2019-01-03 15:00:00,EST,47.3,7.8295,6.62152,87,0
FRYI,2019-01-03 16:00:00,EST,46.58,5.3688,6.88325,83.1,0
FRYI,2019-01-03 17:00:00,EST,44.78,7.3821,14.1624,83.2,0
FRYI,2019-01-03 18:00:00,EST,44.24,7.1584,6.13833,84,0
FRYI,2019-01-03 19:00:00,EST,44.42,3.5792,1.84105,81.7,0
FRYI,2019-01-03 20:00:00,EST,42.44,6.711,9.77793,92.1,0
FRYI,2019-01-03 21:00:00,EST,42.98,10.0665,11.0485,87.4,0
FRYI,2019-01-03 22:00:00,EST,44.78,10.2902,14.5137,85.5,0
FRYI,2019-01-03 23:00:00,EST,44.96,12.5272,11.487,74.6,0
FRYI,2019-01-04 00:00:00,EST,45.32,11.8561,16.0482,74.6,0
FRYI,2019-01-04 01:00:00,EST,42.62,11.8561,13.2855,80.5,0
FRYI,2019-01-04 02:00:00,EST,41,13.6457,15.1266,92.3,0.01
FRYI,2019-01-04 03:00:00,EST,41.54,13.1983,13.1536,95.3,0.01
FRYI,2019-01-04 04:00:00,EST,41.54,12.3035,14.3817,95,0
FRYI,2019-01-04 05:00:00,EST,41,12.5272,14.6881,95.4,0.02
FRYI,2019-01-04 06:00:00,EST,40.28,14.7642,14.3369,96,0.06
FRYI,2019-01-04 07:00:00,EST,39.74,15.8827,16.0482,95.9,0.05
FRYI,2019-01-04 08:00:00,EST,39.92,16.5538,18.6342,95.8,0.02
FRYI,2019-01-04 09:00:00,EST,40.1,19.4619,16.4419,95.8,0.04
FRYI,2019-01-04 10:00:00,EST,39.92,20.5804,23.9806,95.7,0.06
FRYI,2019-01-04 11:00:00,EST,40.28,23.0411,29.4613,95.9,0.03
FRYI,2019-01-04 12:00:00,EST,41.18,27.0677,23.0635,95.8,0.03
FRYI,2019-01-04 13:00:00,EST,41.9,18.1197,19.0369,95.6,0.01
FRYI,2019-01-04 14:00:00,EST,41.18,18.7908,25.1663,96.1,0.07
FRYI,2019-01-04 15:00:00,EST,41.72,24.1596,23.7569,95.9,0.02
FRYI,2019-01-04 16:00:00,EST,41.54,23.0411,25.3452,96,0.05
FRYI,2019-01-04 17:00:00,EST,42.44,23.2648,29.5955,96.1,0.04
FRYI,2019-01-04 18:00:00,EST,42.26,25.7255,39.1922,96,0.03
FRYI,2019-01-04 19:00:00,EST,37.94,21.4752,14.9074,95.7,0.15
FRYI,2019-01-04 20:00:00,EST,36.86,16.1064,24.8083,90.6,0.03
FRYI,2019-01-04 21:00:00,EST,34.52,8.7243,14.7329,92,0.01
FRYI,2019-01-04 22:00:00,EST,30.38,15.659,27.269,89.6,0
FRYI,2019-01-04 23:00:00,EST,29.3,21.0278,17.9407,91.6,0
FRYI,2019-01-05 00:00:00,EST,28.22,13.6457,23.1977,89.2,0
FRYI,2019-01-05 01:00:00,EST,27.32,10.9613,23.578,88.8,0
FRYI,2019-01-05 02:00:00,EST,28.4,12.0798,12.1894,88.8,0
FRYI,2019-01-05 03:00:00,EST,28.4,7.1584,10.9613,89.5,0
FRYI,2019-01-05 04:00:00,EST,28.4,7.3821,16.3547,89.8,0
FRYI,2019-01-05 05:00:00,EST,27.68,10.9613,21.2739,91.6,0
FRYI,2019-01-05 06:00:00,EST,28.22,12.0798,37.8724,92.7,0
FRYI,2019-01-05 07:00:00,EST,28.4,19.6856,36.821,94.1,0
FRYI,2019-01-05 08:00:00,EST,27.68,34.2261,39.4159,95,0
FRYI,2019-01-05 09:00:00,EST,29.66,34.8972,43.4425,89.9,0
FRYI,2019-01-05 10:00:00,EST,32.36,34.4498,46.7757,79,0
FRYI,2019-01-05 11:00:00,EST,36.5,30.1995,38.7225,66,0
FRYI,2019-01-05 12:00:00,EST,40.1,23.7122,42.9728,59.8,0
FRYI,2019-01-05 13:00:00,EST,42.8,17.0012,16.2675,58.5,0
FRYI,2019-01-05 14:00:00,EST,42.98,11.4087,22.37,57.3,0
FRYI,2019-01-05 15:00:00,EST,41.36,15.2116,23.7569,56.6,0
FRYI,2019-01-05 16:00:00,EST,40.28,17.2249,28.5889,56.2,0
FRYI,2019-01-05 17:00:00,EST,36.5,17.0012,37.4921,58,0
FRYI,2019-01-05 18:00:00,EST,34.7,23.7122,32.101,59,0
FRYI,2019-01-05 19:00:00,EST,33.98,23.7122,37.0895,60.3,0
FRYI,2019-01-05 20:00:00,EST,33.62,23.7122,31.922,64.5,0
