location_id,observation_datetime,observation_timezone,airtemp_degF,windspeed_avg_mph,winddgust_mph,rhavg_percent,precip_in
UNCA,2020-01-01 00:00:00,EST,35.7404,5.8162,10.449,65.5,0
UNCA,2020-01-01 01:00:00,EST,35.4362,6.4873,8.69522,65.3,0
UNCA,2020-01-01 02:00:00,EST,34.5794,5.8162,14.0305,64.2,0
UNCA,2020-01-01 03:00:00,EST,33.665,5.3688,5.62606,67.5,0
UNCA,2020-01-01 04:00:00,EST,34.3364,5.5925,9.42672,68.3,0
UNCA,2020-01-01 05:00:00,EST,33.971,3.3555,13.4466,70.4,0
UNCA,2020-01-01 06:00:00,EST,33.3608,3.8029,11.2543,72,0
UNCA,2020-01-01 07:00:00,EST,33.5444,6.711,8.25677,70.4,0
UNCA,2020-01-01 08:00:00,EST,34.3364,2.6844,8.84286,67.6,0
UNCA,2020-01-01 09:00:00,EST,35.0096,3.3555,5.1876,66.6,0
UNCA,2020-01-01 10:00:00,EST,41.6714,5.3688,7.08905,60.1,0
UNCA,2020-01-01 11:00:00,EST,42.4382,1.5659,0,48.5,0
UNCA,2020-01-01 12:00:00,EST,45.554,1.7896,5.26142,45.8,0
UNCA,2020-01-01 13:00:00,EST,49.082,1.5659,0.293047,38.3,0
UNCA,2020-01-01 14:00:00,EST,51.512,1.1185,4.74915,34.1,0
UNCA,2020-01-01 15:00:00,EST,51.944,0.8948,0,32.1,0
UNCA,2020-01-01 16:00:00,EST,51.206,0.2237,2.41149,32.2,0
UNCA,2020-01-01 17:00:00,EST,47.354,0.8948,1.38918,33.8,0
UNCA,2020-01-01 18:00:00,EST,42.1304,0.2237,0,40.7,0
UNCA,2020-01-01 19:00:00,EST,40.5014,0.8948,1.46076,44.7,0
UNCA,2020-01-01 20:00:00,EST,38.6762,1.3422,0,46.9,0
UNCA,2020-01-01 21:00:00,EST,37.391,1.3422,4.01989,49.4,0
UNCA,2020-01-01 22:00:00,EST,37.7582,1.7896,0.145405,53,0
UNCA,2020-01-01 23:00:00,EST,35.6792,1.3422,2.55689,54.8,0
UNCA,2020-01-02 00:00:00,EST,35.069,3.1318,1.02231,67.1,0
UNCA,2020-01-02 01:00:00,EST,32.5022,1.3422,3.72684,66.1,0
UNCA,2020-01-02 02:00:00,EST,32.99,2.0133,4.01989,73.8,0
UNCA,2020-01-02 03:00:00,EST,32.441,1.5659,1.24154,77.8,0
UNCA,2020-01-02 04:00:00,EST,32.5634,1.7896,2.41149,81,0
UNCA,2020-01-02 05:00:00,EST,34.3346,1.7896,4.01989,75.6,0
UNCA,2020-01-02 06:00:00,EST,34.8242,2.4607,2.77612,73.5,0
UNCA,2020-01-02 07:00:00,EST,34.2122,1.1185,2.04685,73.2,0
UNCA,2020-01-02 08:00:00,EST,35.4362,1.7896,2.84994,74.5,0
UNCA,2020-01-02 09:00:00,EST,35.924,1.5659,1.02231,77,0
UNCA,2020-01-02 10:00:00,EST,39.4088,1.3422,1.67999,73.2,0
UNCA,2020-01-02 11:00:00,EST,40.874,0.8948,2.04685,68.2,0
UNCA,2020-01-02 12:00:00,EST,39.704,2.0133,4.16529,85,0
UNCA,2020-01-02 13:00:00,EST,41.8334,4.6977,4.74915,85.9,0
UNCA,2020-01-02 14:00:00,EST,41.9486,4.6977,6.6506,87.6,0
UNCA,2020-01-02 15:00:00,EST,41.8874,5.1451,4.96838,93.8,0
UNCA,2020-01-02 16:00:00,EST,41.5202,4.474,5.1876,95.5,0
UNCA,2020-01-02 17:00:00,EST,42.7424,3.3555,2.70453,96.6,0
UNCA,2020-01-02 18:00:00,EST,43.1096,2.0133,3.36221,96.5,0
UNCA,2020-01-02 19:00:00,EST,44.087,6.711,13.0797,97,0
UNCA,2020-01-02 20:00:00,EST,46.652,8.7243,17.0258,97.4,0
UNCA,2020-01-02 21:00:00,EST,47.138,3.5792,0,96.7,0.03
UNCA,2020-01-02 22:00:00,EST,46.526,0,0,96.5,0.08
UNCA,2020-01-02 23:00:00,EST,45.86,0,0,96.5,0
UNCA,2020-01-03 00:00:00,EST,45.1256,0,0,94.9,0
UNCA,2020-01-03 01:00:00,EST,45.0662,0,0,93.9,0
