location_id,observation_datetime,observation_timezone,airtemp_degF,windspeed_avg_mph,winddgust_mph,rhavg_percent,precip_in
FRYI,2017-01-08 12:00:00,EST,10.04,18.3434,27.4032,66.1,0
FRYI,2017-01-08 13:00:00,EST,11.48,15.2116,20.1777,61.2,0
FRYI,2017-01-08 14:00:00,EST,12.56,15.659,20.3791,53.7,0
FRYI,2017-01-08 15:00:00,EST,12.02,15.2116,23.0635,45.2,0
FRYI,2017-01-08 16:00:00,EST,10.4,17.0012,26.5308,40,0
FRYI,2017-01-08 17:00:00,EST,9.68,18.3434,15.2586,38.1,0
FRYI,2017-01-08 18:00:00,EST,8.06,10.9613,16.5292,36.3,0
FRYI,2017-01-08 19:00:00,EST,8.42,14.0931,15.7395,35.4,0
FRYI,2017-01-08 20:00:00,EST,8.6,9.6191,16.4867,33.5,0
FRYI,2017-01-08 21:00:00,EST,9.68,17.896,17.8893,32.9,0
FRYI,2017-01-08 22:00:00,EST,12.2,17.2249,16.9676,27.2,0
FRYI,2017-01-08 23:00:00,EST,15.8,13.8694,12.7598,20.3,0
FRYI,2017-01-09 00:00:00,EST,20.12,7.3821,2.45623,14.3,0
FRYI,2017-01-09 01:00:00,EST,16.88,6.4873,7.45368,12.6,0
FRYI,2017-01-09 02:00:00,EST,14.72,10.7376,14.4689,18.9,0
FRYI,2017-01-09 03:00:00,EST,13.82,15.2116,17.9407,22.4,0
FRYI,2017-01-09 04:00:00,EST,14.54,16.7775,20.1777,28.1,0
FRYI,2017-01-09 05:00:00,EST,15.8,17.2249,15.4778,21,0
FRYI,2017-01-09 06:00:00,EST,17.42,10.9613,4.99746,23.2,0
FRYI,2017-01-09 07:00:00,EST,18.86,6.2636,7.71765,18.6,0
FRYI,2017-01-09 08:00:00,EST,20.12,5.8162,10.7868,18.4,0
FRYI,2017-01-09 09:00:00,EST,24.26,3.3555,4.03331,21.5,0
FRYI,2017-01-09 10:00:00,EST,28.4,4.2503,5.21668,21.4,0.03
FRYI,2017-01-09 11:00:00,EST,26.96,3.8029,8.02412,36.7,0.02
FRYI,2017-01-09 12:00:00,EST,26.96,2.0133,3.1139,36.4,0.02
FRYI,2017-01-09 13:00:00,EST,26.06,2.0133,7.67291,41,0.01
FRYI,2017-01-09 14:00:00,EST,25.34,6.9347,9.6012,41.7,0
FRYI,2017-01-09 15:00:00,EST,24.62,8.7243,9.90991,44.9,0
FRYI,2017-01-09 16:00:00,EST,23.54,9.1717,9.20749,46.7,0
FRYI,2017-01-09 17:00:00,EST,23,3.8029,8.28585,44.6,0
FRYI,2017-01-09 18:00:00,EST,24.26,4.474,4.03331,36.1,0
FRYI,2017-01-09 19:00:00,EST,24.08,5.5925,5.43591,37.2,0
FRYI,2017-01-09 20:00:00,EST,24.62,4.9214,11.1805,37,0
FRYI,2017-01-09 21:00:00,EST,26.6,3.5792,4.73573,30.8,0
FRYI,2017-01-09 22:00:00,EST,28.4,2.4607,6.62152,29.7,0
FRYI,2017-01-09 23:00:00,EST,23.36,4.474,6.27031,33.6,0
FRYI,2017-01-10 00:00:00,EST,14.72,6.2636,15.1266,56.2,0
FRYI,2017-01-10 01:00:00,EST,16.34,12.0798,13.6368,60.8,0
FRYI,2017-01-10 02:00:00,EST,17.42,14.5405,14.9074,56.2,0
FRYI,2017-01-10 03:00:00,EST,24.26,11.185,18.321,56.7,0
FRYI,2017-01-10 04:00:00,EST,25.16,6.0399,11.619,63.3,0
FRYI,2017-01-10 05:00:00,EST,25.16,6.9347,13.1536,75.9,0
FRYI,2017-01-10 06:00:00,EST,28.22,3.8029,3.6821,85.5,0
FRYI,2017-01-10 07:00:00,EST,31.46,5.5925,13.8985,85.9,0
FRYI,2017-01-10 08:00:00,EST,30.92,5.5925,9.90991,83.6,0
FRYI,2017-01-10 09:00:00,EST,31.64,7.6058,14.6009,81.7,0
FRYI,2017-01-10 10:00:00,EST,31.28,13.6457,16.7484,82.6,0
FRYI,2017-01-10 11:00:00,EST,30.74,18.5671,28.7231,75,0
FRYI,2017-01-10 12:00:00,EST,32.18,17.896,18.1421,53.9,0
FRYI,2017-01-10 13:00:00,EST,34.34,17.0012,29.864,49.3,0
FRYI,2017-01-10 14:00:00,EST,34.16,21.0278,20.6922,53.2,0
FRYI,2017-01-10 15:00:00,EST,34.88,22.37,36.396,52.3,0
FRYI,2017-01-10 16:00:00,EST,33.98,18.3434,23.1082,38.9,0
FRYI,2017-01-10 17:00:00,EST,33.62,17.0012,14.6881,54.9,0
FRYI,2017-01-10 18:00:00,EST,29.84,18.7908,26.7098,78.7,0
FRYI,2017-01-10 19:00:00,EST,29.48,20.8041,23.7569,86.3,0
FRYI,2017-01-10 20:00:00,EST,32,20.5804,31.5641,91.4,0
FRYI,2017-01-10 21:00:00,EST,31.82,23.0411,25.032,92.3,0
FRYI,2017-01-10 22:00:00,EST,33.44,22.8174,25.8597,92.9,0
FRYI,2017-01-10 23:00:00,EST,34.34,21.9226,21.4752,93.1,0.01
FRYI,2017-01-11 00:00:00,EST,35.78,15.2116,11.619,93.5,0.01
FRYI,2017-01-11 01:00:00,EST,36.5,9.8428,12.4959,93.6,0
FRYI,2017-01-11 02:00:00,EST,36.86,6.0399,12.3639,93.6,0.01
FRYI,2017-01-11 03:00:00,EST,37.22,5.1451,4.77823,93.7,0
FRYI,2017-01-11 04:00:00,EST,38.12,4.0266,7.62817,93.8,0
FRYI,2017-01-11 05:00:00,EST,39.92,4.0266,13.2408,94.3,0
FRYI,2017-01-11 06:00:00,EST,41.72,4.0266,4.77823,94.5,0
FRYI,2017-01-11 07:00:00,EST,41.9,5.1451,9.5587,94.5,0
FRYI,2017-01-11 08:00:00,EST,42.26,6.4873,6.00634,94.5,0
FRYI,2017-01-11 09:00:00,EST,41.54,7.1584,8.28585,94.3,0.01
FRYI,2017-01-11 10:00:00,EST,43.16,6.9347,14.0305,94.5,0
FRYI,2017-01-11 11:00:00,EST,44.06,9.1717,8.94353,94.1,0
FRYI,2017-01-11 12:00:00,EST,45.14,9.1717,11.2253,89.6,0
FRYI,2017-01-11 13:00:00,EST,45.68,11.4087,17.7126,86.7,0
FRYI,2017-01-11 14:00:00,EST,47.48,13.8694,12.5406,86.1,0
FRYI,2017-01-11 15:00:00,EST,47.12,12.9746,15.4331,78.4,0
FRYI,2017-01-11 16:00:00,EST,44.96,12.3035,23.2424,85.6,0
FRYI,2017-01-11 17:00:00,EST,42.44,19.9093,28.6336,91.7,0
FRYI,2017-01-11 18:00:00,EST,42.44,21.6989,38.9238,94.2,0
FRYI,2017-01-11 19:00:00,EST,43.16,23.0411,37.0895,94.5,0
FRYI,2017-01-11 20:00:00,EST,43.34,23.2648,36.1723,94.4,0
FRYI,2017-01-11 21:00:00,EST,42.62,20.133,27.5375,94,0
FRYI,2017-01-11 22:00:00,EST,42.62,19.9093,26.2176,94.2,0
FRYI,2017-01-11 23:00:00,EST,42.26,14.7642,26.9111,94.2,0
FRYI,2017-01-12 00:00:00,EST,42.44,12.9746,15.697,94.5,0
FRYI,2017-01-12 01:00:00,EST,42.44,13.6457,20.2225,94.6,0
FRYI,2017-01-12 02:00:00,EST,42.8,14.9879,16.3972,94.4,0
FRYI,2017-01-12 03:00:00,EST,43.88,8.7243,11.2678,92.1,0
FRYI,2017-01-12 04:00:00,EST,45.14,8.7243,15.5203,86.6,0
FRYI,2017-01-12 05:00:00,EST,45.14,10.9613,13.0216,88.1,0
FRYI,2017-01-12 06:00:00,EST,45.5,7.3821,15.3906,90.6,0
FRYI,2017-01-12 07:00:00,EST,46.04,6.9347,11.1805,88.4,0
FRYI,2017-01-12 08:00:00,EST,47.12,6.4873,10.3484,84.6,0
FRYI,2017-01-12 09:00:00,EST,48.92,6.4873,8.06662,79.1,0
FRYI,2017-01-12 10:00:00,EST,49.46,7.6058,15.3458,79,0
FRYI,2017-01-12 11:00:00,EST,55.4,6.0399,12.8896,67.5,0
