location_id,observation_datetime,observation_timezone,airtemp_degF,windspeed_avg_mph,winddgust_mph,rhavg_percent,precip_in
NCAT,2019-01-01 00:00:00,EST,66.38,12.3035,16.2227,83.5,0
NCAT,2019-01-01 01:00:00,EST,66.2,11.4087,12.7151,83.2,0
NCAT,2019-01-01 02:00:00,EST,66.2,11.6324,12.1447,82.1,0
NCAT,2019-01-01 03:00:00,EST,66.56,11.8561,15.565,82.4,0
NCAT,2019-01-01 04:00:00,EST,65.66,9.8428,12.0127,82.9,0
NCAT,2019-01-01 05:00:00,EST,64.4,9.3954,9.86517,87.2,0
NCAT,2019-01-01 06:00:00,EST,64.04,8.948,10.2164,90.4,0
NCAT,2019-01-01 07:00:00,EST,64.4,7.3821,12.4511,88.8,0
NCAT,2019-01-01 08:00:00,EST,63.68,4.474,3.85882,88.1,0
NCAT,2019-01-01 09:00:00,EST,63.32,3.8029,2.7627,85.3,0
NCAT,2019-01-01 10:00:00,EST,63.32,3.3555,5.43591,67.9,0
NCAT,2019-01-01 11:00:00,EST,63.68,3.5792,5.52539,62.1,0
NCAT,2019-01-01 12:00:00,EST,64.22,4.6977,5.21668,53.4,0
NCAT,2019-01-01 13:00:00,EST,64.04,4.0266,6.18307,52.3,0
NCAT,2019-01-01 14:00:00,EST,64.22,5.1451,7.67291,50.5,0
NCAT,2019-01-01 15:00:00,EST,65.3,4.474,8.76904,51.2,0
NCAT,2019-01-01 16:00:00,EST,62.6,4.0266,2.84994,51.3,0
NCAT,2019-01-01 17:00:00,EST,60.98,2.9081,1.62183,54.2,0
NCAT,2019-01-01 18:00:00,EST,58.64,0.6711,1.3601,59.7,0
NCAT,2019-01-01 19:00:00,EST,57.02,1.1185,2.67545,65.7,0
NCAT,2019-01-01 20:00:00,EST,57.02,2.9081,5.74462,66.6,0
NCAT,2019-01-01 21:00:00,EST,56.48,4.6977,4.03331,62,0
NCAT,2019-01-01 22:00:00,EST,51.62,1.7896,1.14087,69.6,0
NCAT,2019-01-01 23:00:00,EST,49.64,0.8948,1.97303,77.3,0
NCAT,2019-01-02 00:00:00,EST,51.26,4.474,7.23446,73.6,0
NCAT,2019-01-02 01:00:00,EST,50.72,5.8162,6.70876,70.3,0
NCAT,2019-01-02 02:00:00,EST,49.28,3.8029,4.5165,70.1,0
NCAT,2019-01-02 03:00:00,EST,48.56,3.8029,8.41783,70.8,0
NCAT,2019-01-02 04:00:00,EST,48.38,5.1451,5.9191,70.3,0
NCAT,2019-01-02 05:00:00,EST,46.94,4.474,5.0422,71.5,0
NCAT,2019-01-02 06:00:00,EST,46.4,4.6977,4.69099,76.4,0
NCAT,2019-01-02 07:00:00,EST,46.04,5.3688,5.78712,80.4,0
NCAT,2019-01-02 08:00:00,EST,45.68,5.3688,5.21668,82,0
NCAT,2019-01-02 09:00:00,EST,46.22,6.0399,7.36644,80.5,0
NCAT,2019-01-02 10:00:00,EST,48.74,8.0532,8.59455,75.5,0
NCAT,2019-01-02 11:00:00,EST,49.28,7.8295,9.73319,67,0
NCAT,2019-01-02 12:00:00,EST,50.36,5.8162,4.73573,63.7,0
NCAT,2019-01-02 13:00:00,EST,50.36,5.8162,5.9191,61.8,0
NCAT,2019-01-02 14:00:00,EST,50.54,4.9214,7.23446,62.7,0
NCAT,2019-01-02 15:00:00,EST,50.72,4.6977,5.0422,62.8,0
NCAT,2019-01-02 16:00:00,EST,50,3.5792,6.62152,63.2,0
NCAT,2019-01-02 17:00:00,EST,49.28,3.1318,4.5165,65.3,0
NCAT,2019-01-02 18:00:00,EST,48.74,2.0133,1.14087,68.3,0
NCAT,2019-01-02 19:00:00,EST,48.56,1.7896,0,70.9,0
NCAT,2019-01-02 20:00:00,EST,46.94,3.1318,5.26142,79.7,0.02
NCAT,2019-01-02 21:00:00,EST,45.86,2.9081,4.77823,87.4,0.03
NCAT,2019-01-02 22:00:00,EST,45.14,3.3555,4.77823,88.5,0.01
NCAT,2019-01-02 23:00:00,EST,44.78,1.7896,3.55236,89.2,0
NCAT,2019-01-03 01:00:00,EST,44.6,1.3422,1.48984,90.7,0.04
NCAT,2019-01-03 02:00:00,EST,44.78,1.5659,2.49873,91.2,0.04
NCAT,2019-01-03 03:00:00,EST,44.78,2.6844,4.16529,91.5,0.05
NCAT,2019-01-03 04:00:00,EST,45.14,1.7896,3.1139,92,0.05
NCAT,2019-01-03 05:00:00,EST,45.68,3.8029,4.21003,92.3,0.14
NCAT,2019-01-03 06:00:00,EST,46.22,3.8029,5.65514,92.5,0.08
NCAT,2019-01-03 07:00:00,EST,46.94,4.2503,5.17418,92.6,0.02
NCAT,2019-01-03 08:00:00,EST,47.3,3.5792,4.73573,92.2,0
NCAT,2019-01-03 09:00:00,EST,48.2,3.5792,6.88325,92.1,0
NCAT,2019-01-03 10:00:00,EST,48.92,3.3555,4.12055,91.2,0
NCAT,2019-01-03 11:00:00,EST,49.82,3.1318,3.6396,90.1,0.01
NCAT,2019-01-03 12:00:00,EST,52.16,3.1318,5.87436,89.3,0.01
NCAT,2019-01-03 13:00:00,EST,53.42,6.2636,6.75127,86.2,0
NCAT,2019-01-03 14:00:00,EST,54.68,5.3688,2.63071,83,0
NCAT,2019-01-03 15:00:00,EST,55.04,2.0133,0.789661,79.6,0
NCAT,2019-01-03 16:00:00,EST,55.22,2.0133,0.964147,80.6,0
NCAT,2019-01-03 17:00:00,EST,53.78,1.1185,2.49873,80,0
