location_id,observation_datetime,observation_timezone,airtemp_degF,windspeed_avg_mph,winddgust_mph,rhavg_percent,precip_in
UNCA,2022-01-01 00:00:00,EST,54.212,2.9081,4.45834,94,0
UNCA,2022-01-01 01:00:00,EST,54.77,2.9081,1.46076,94.8,0
UNCA,2022-01-01 02:00:00,EST,53.6,2.4607,4.3107,94.6,0
UNCA,2022-01-01 03:00:00,EST,55.814,6.0399,8.69522,95.8,0
UNCA,2022-01-01 04:00:00,EST,58.802,6.9347,8.62364,95.5,0
UNCA,2022-01-01 05:00:00,EST,59.576,5.8162,5.0422,95.4,0
UNCA,2022-01-01 06:00:00,EST,60.548,4.2503,6.6506,94.1,0
UNCA,2022-01-01 07:00:00,EST,61.106,5.1451,5.9191,92.1,0
UNCA,2022-01-01 08:00:00,EST,61.412,4.474,7.45368,90.5,0
UNCA,2022-01-01 09:00:00,EST,67.514,4.9214,7.16064,73,0
UNCA,2022-01-01 10:00:00,EST,66.596,5.1451,9.06209,68.7,0
UNCA,2022-01-01 11:00:00,EST,67.748,5.1451,7.89214,72.4,0
UNCA,2022-01-01 12:00:00,EST,70.142,4.2503,4.45834,69.1,0
UNCA,2022-01-01 13:00:00,EST,71.276,4.9214,9.93899,60.6,0
UNCA,2022-01-01 14:00:00,EST,70.448,5.1451,4.82297,61.5,0
UNCA,2022-01-01 15:00:00,EST,72.572,3.3555,4.3107,57.8,0
UNCA,2022-01-01 16:00:00,EST,70.268,2.9081,1.31536,60.2,0
UNCA,2022-01-01 17:00:00,EST,68.432,3.3555,5.99292,67.8,0
UNCA,2022-01-01 18:00:00,EST,66.47,4.6977,9.20749,73.9,0
UNCA,2022-01-01 19:00:00,EST,66.722,6.0399,9.20749,71.6,0
UNCA,2022-01-01 20:00:00,EST,66.182,7.8295,9.20749,70.8,0
UNCA,2022-01-01 21:00:00,EST,65.372,6.9347,10.5228,76.2,0
UNCA,2022-01-01 22:00:00,EST,64.346,8.0532,13.0082,84.7,0
UNCA,2022-01-01 23:00:00,EST,64.166,7.1584,13.6658,86.9,0
UNCA,2022-01-02 00:00:00,EST,64.4,8.0532,11.912,84,0
UNCA,2022-01-02 01:00:00,EST,63.788,6.9347,11.1067,83.7,0
UNCA,2022-01-02 02:00:00,EST,62.87,4.9214,0,84.4,0
UNCA,2022-01-02 03:00:00,EST,57.92,4.0266,8.76904,92.3,0.15
UNCA,2022-01-02 04:00:00,EST,56.768,2.9081,4.09147,95.7,0.46
UNCA,2022-01-02 05:00:00,EST,56.642,2.0133,10.3036,96.4,0.05
UNCA,2022-01-02 06:00:00,EST,56.408,3.8029,5.33525,96.2,0.05
UNCA,2022-01-02 07:00:00,EST,55.31,2.237,1.97303,95.5,0.07
UNCA,2022-01-02 08:00:00,EST,54.95,1.1185,1.75381,95.7,0
UNCA,2022-01-02 09:00:00,EST,55.742,1.5659,2.55689,96.3,0
UNCA,2022-01-02 10:00:00,EST,56.408,1.5659,2.19226,96.6,0
UNCA,2022-01-02 11:00:00,EST,56.894,1.1185,2.33766,96.6,0
UNCA,2022-01-02 12:00:00,EST,57.326,1.5659,1.16995,96.6,0
UNCA,2022-01-02 13:00:00,EST,57.02,2.4607,2.77612,96.5,0
UNCA,2022-01-02 14:00:00,EST,56.948,2.237,2.84994,96.2,0
UNCA,2022-01-02 15:00:00,EST,56.228,2.4607,7.23446,96.2,0
UNCA,2022-01-02 16:00:00,EST,55.976,2.237,5.0422,95.1,0
UNCA,2022-01-02 17:00:00,EST,54.95,2.237,1.24154,93,0
UNCA,2022-01-02 18:00:00,EST,53.24,1.1185,3.58144,91.1,0
UNCA,2022-01-02 19:00:00,EST,52.142,1.5659,3.28839,89,0
UNCA,2022-01-02 20:00:00,EST,51.224,3.8029,1.75381,92.1,0
UNCA,2022-01-02 21:00:00,EST,51.17,3.3555,3.50762,93.7,0
UNCA,2022-01-02 22:00:00,EST,50.558,3.8029,9.64594,94.8,0
UNCA,2022-01-02 23:00:00,EST,49.892,4.2503,4.45834,94.6,0
UNCA,2022-01-03 00:00:00,EST,48.794,4.2503,5.40683,95,0.08
UNCA,2022-01-03 01:00:00,EST,47.516,4.2503,9.71976,96.3,0.05
UNCA,2022-01-03 02:00:00,EST,46.3478,6.0399,6.50296,96.8,0.12
UNCA,2022-01-03 03:00:00,EST,44.0258,7.1584,12.8605,96.9,0.13
UNCA,2022-01-03 04:00:00,EST,39.1982,11.4087,23.0858,96.8,0.09
UNCA,2022-01-03 05:00:00,EST,31.8884,15.659,24.2715,96.6,0.13
UNCA,2022-01-03 06:00:00,EST,31.3394,13.6457,25.4347,98.7,0
UNCA,2022-01-03 07:00:00,EST,30.362,14.5405,28.4994,99.4,0
UNCA,2022-01-03 08:00:00,EST,29.444,13.1983,26.0163,99.6,0
UNCA,2022-01-03 09:00:00,EST,28.7726,11.185,13.3728,99.6,0
UNCA,2022-01-03 10:00:00,EST,28.7114,10.2902,14.0305,99.4,0
UNCA,2022-01-03 11:00:00,EST,28.1624,8.7243,9.86517,99.2,0
UNCA,2022-01-03 12:00:00,EST,28.652,8.948,16.0035,99.1,0
UNCA,2022-01-03 13:00:00,EST,29.8724,10.0665,12.4221,98.9,0
UNCA,2022-01-03 14:00:00,EST,28.9562,8.7243,16.2227,98.8,0
UNCA,2022-01-03 15:00:00,EST,29.0174,9.1717,13.8112,98.4,0.01
UNCA,2022-01-03 16:00:00,EST,28.5278,7.8295,15.4196,97.9,0
UNCA,2022-01-03 17:00:00,EST,28.0382,7.1584,8.76904,97.7,0
UNCA,2022-01-03 18:00:00,EST,26.7566,8.7243,13.2274,97.5,0
UNCA,2022-01-03 19:00:00,EST,26.2094,8.2769,11.4736,97.6,0
UNCA,2022-01-03 20:00:00,EST,25.7324,7.8295,13.8112,97.6,0
UNCA,2022-01-03 21:00:00,EST,25.0646,7.6058,15.7105,97.3,0
UNCA,2022-01-03 22:00:00,EST,24.3932,6.2636,5.7737,97.2,0
UNCA,2022-01-03 23:00:00,EST,24.1484,4.2503,6.57678,97.5,0
UNCA,2022-01-04 00:00:00,EST,23.2916,3.8029,7.5275,97.2,0
UNCA,2022-01-04 01:00:00,EST,22.4366,3.3555,0,97.3,0
UNCA,2022-01-04 02:00:00,EST,22.3142,1.5659,2.11844,97.2,0
UNCA,2022-01-04 03:00:00,EST,22.1954,1.3422,0.657678,97,0
UNCA,2022-01-04 04:00:00,EST,22.199,0.4474,0,97,0
UNCA,2022-01-04 05:00:00,EST,21.956,1.3422,1.38918,97.1,0
UNCA,2022-01-04 06:00:00,EST,21.1604,1.5659,4.74915,97,0
UNCA,2022-01-04 07:00:00,EST,20.9786,2.4607,3.65302,96.9,0
UNCA,2022-01-04 08:00:00,EST,21.4682,2.4607,4.74915,96.8,0
UNCA,2022-01-04 09:00:00,EST,25.1888,4.474,5.69988,97,0
UNCA,2022-01-04 10:00:00,EST,30.6104,4.474,6.94141,95.4,0
UNCA,2022-01-04 11:00:00,EST,34.2734,6.4873,10.3036,93,0.02
UNCA,2022-01-04 12:00:00,EST,37.6952,8.948,16.6612,82.7,0.03
UNCA,2022-01-04 13:00:00,EST,41.7038,9.3954,11.7644,71.1,0.05
UNCA,2022-01-04 14:00:00,EST,43.7216,8.5006,14.762,61,0.04
UNCA,2022-01-04 15:00:00,EST,44.087,8.7243,15.272,56.1,0.01
UNCA,2022-01-04 16:00:00,EST,42.6182,9.3954,11.2543,52.1,0
UNCA,2022-01-04 17:00:00,EST,38.894,9.6191,15.4196,56.3,0
UNCA,2022-01-04 18:00:00,EST,35.546,9.8428,17.3189,63.1,0
UNCA,2022-01-04 19:00:00,EST,34.457,9.1717,10.8875,65.8,0
UNCA,2022-01-04 20:00:00,EST,33.4796,8.5006,14.762,66.2,0
UNCA,2022-01-04 21:00:00,EST,32.99,9.1717,16.3681,67.9,0
UNCA,2022-01-04 22:00:00,EST,32.8064,9.8428,12.8605,68.5,0
UNCA,2022-01-04 23:00:00,EST,33.2348,10.5139,12.4959,70.2,0
UNCA,2022-01-05 00:00:00,EST,34.0304,8.948,10.3774,72,0
UNCA,2022-01-05 01:00:00,EST,34.3958,8.948,10.3036,69.7,0
UNCA,2022-01-05 02:00:00,EST,34.0304,8.5006,9.3529,68.8,0
UNCA,2022-01-05 03:00:00,EST,34.0898,7.8295,7.45368,69.4,0
UNCA,2022-01-05 04:00:00,EST,33.908,5.8162,5.48065,71.7,0
UNCA,2022-01-05 05:00:00,EST,34.5794,5.1451,5.0422,75.2,0
UNCA,2022-01-05 06:00:00,EST,34.8854,4.9214,4.60375,78.5,0
UNCA,2022-01-05 07:00:00,EST,35.375,4.2503,6.86983,82.2,0
UNCA,2022-01-05 08:00:00,EST,34.2122,4.9214,3.65302,83.8,0
UNCA,2022-01-05 09:00:00,EST,38.7374,3.5792,4.09147,83.1,0
UNCA,2022-01-05 10:00:00,EST,44.6432,3.8029,7.59909,72,0
UNCA,2022-01-05 11:00:00,EST,47.93,3.3555,2.48531,61.5,0
UNCA,2022-01-05 12:00:00,EST,51.584,2.4607,5.48065,47.1,0
UNCA,2022-01-05 13:00:00,EST,52.556,2.4607,8.18518,39.1,0
UNCA,2022-01-05 14:00:00,EST,55.49,3.8029,4.82297,36.4,0
UNCA,2022-01-05 15:00:00,EST,54.014,5.1451,13.7374,39.8,0
UNCA,2022-01-05 16:00:00,EST,52.61,4.9214,4.52993,44.9,0
UNCA,2022-01-05 17:00:00,EST,50.72,2.237,4.16529,47.1,0
UNCA,2022-01-05 18:00:00,EST,44.6288,1.5659,0.731499,53.4,0
UNCA,2022-01-05 19:00:00,EST,42.8036,3.1318,4.38452,60.7,0
UNCA,2022-01-05 20:00:00,EST,40.6292,4.0266,6.94141,68.8,0
UNCA,2022-01-05 21:00:00,EST,38.6762,4.2503,4.16529,73.8,0
UNCA,2022-01-05 22:00:00,EST,35.6792,2.237,1.46076,81.2,0
UNCA,2022-01-05 23:00:00,EST,40.937,1.1185,1.89921,60.4,0
UNCA,2022-01-06 00:00:00,EST,40.2044,0.8948,1.31536,56.6,0
UNCA,2022-01-06 01:00:00,EST,40.4474,1.5659,3.36221,67.2,0
UNCA,2022-01-06 02:00:00,EST,39.7148,2.0133,3.80066,70.9,0
UNCA,2022-01-06 03:00:00,EST,38.9804,2.0133,3.87225,79,0
UNCA,2022-01-06 04:00:00,EST,38.0642,2.237,2.63071,83.6,0
UNCA,2022-01-06 05:00:00,EST,37.5134,1.7896,1.16995,85,0
UNCA,2022-01-06 06:00:00,EST,35.4974,1.5659,2.41149,86.7,0
UNCA,2022-01-06 07:00:00,EST,35.3138,0.8948,1.38918,86.5,0
UNCA,2022-01-06 08:00:00,EST,32.3798,2.237,4.23911,88.4,0
UNCA,2022-01-06 09:00:00,EST,36.9032,2.4607,4.52993,89.4,0
UNCA,2022-01-06 10:00:00,EST,41.9108,2.6844,3.36221,77.6,0
UNCA,2022-01-06 11:00:00,EST,44.1482,2.9081,2.41149,60.5,0
UNCA,2022-01-06 12:00:00,EST,43.844,2.0133,1.24154,50.7,0
UNCA,2022-01-06 13:00:00,EST,43.7828,1.1185,2.11844,50.2,0
UNCA,2022-01-06 14:00:00,EST,48.182,2.4607,8.98827,57.4,0
UNCA,2022-01-06 15:00:00,EST,42.9872,10.7376,20.6699,47.7,0
UNCA,2022-01-06 16:00:00,EST,42.4994,12.5272,16.5158,59.8,0
UNCA,2022-01-06 17:00:00,EST,40.9712,11.4087,20.1777,73.1,0
UNCA,2022-01-06 18:00:00,EST,39.2738,12.9746,17.1734,81.1,0
UNCA,2022-01-06 19:00:00,EST,40.136,8.5006,4.82297,82.9,0
UNCA,2022-01-06 20:00:00,EST,33.0512,3.5792,4.74915,89,0
UNCA,2022-01-06 21:00:00,EST,31.2782,4.0266,6.79601,92.4,0
UNCA,2022-01-06 22:00:00,EST,29.6276,3.3555,11.912,92.7,0
UNCA,2022-01-06 23:00:00,EST,28.0382,3.8029,8.91444,89.8,0
UNCA,2022-01-07 00:00:00,EST,26.8178,5.1451,10.5967,90,0
UNCA,2022-01-07 01:00:00,EST,24.9836,4.6977,9.71976,87.1,0
UNCA,2022-01-07 02:00:00,EST,23.963,3.3555,4.67757,86.2,0
UNCA,2022-01-07 03:00:00,EST,22.4978,3.5792,5.62606,87.6,0
UNCA,2022-01-07 04:00:00,EST,21.7022,4.2503,4.52993,89.6,0
UNCA,2022-01-07 05:00:00,EST,20.723,3.5792,6.79601,87.5,0
UNCA,2022-01-07 06:00:00,EST,19.571,3.1318,7.74673,87.4,0
UNCA,2022-01-07 07:00:00,EST,19.265,3.3555,8.11136,88.9,0
UNCA,2022-01-07 08:00:00,EST,19.2038,3.1318,8.69522,87.8,0
UNCA,2022-01-07 09:00:00,EST,20.363,2.9081,5.26142,83.5,0
UNCA,2022-01-07 10:00:00,EST,23.2916,2.6844,9.50054,77.8,0
UNCA,2022-01-07 11:00:00,EST,25.6082,2.9081,4.89679,71.9,0
UNCA,2022-01-07 12:00:00,EST,28.4666,4.9214,8.91444,64.9,0
